"Inoculum","Genus","CS_duo","CS_type_duo","CS1_mono","CS2_mono","epsi_mean","epsi_sd","t.outcome"
2,"Lachnoclostridium_5","succinate_ribose","SA","succinate","ribose",-0.000497988279930954,0.000106224692051113,"signif"
2,"Lachnospiraceae.5","glucose_benzoate","SA","glucose","benzoate",0.000724881768314962,0.00149684222903411,"ns"
2,"Lachnospiraceae.5","glucose_fumarate","SA","glucose","fumarate",-4.23980506004883e-05,0.000969351689270245,"ns"
2,"Lachnospiraceae.5","succinate_benzoate","AA","succinate","benzoate",0.00160109164099677,0.00277481143308856,"ns"
2,"Lachnospiraceae.5","succinate_fumarate","AA","succinate","fumarate",-0.000341948978487502,0.000705146658659426,"ns"
2,"Lachnospiraceae.5","succinate_glutamine","AA","succinate","glutamine",-4.80382157579197e-05,0.000204066718076049,"ns"
2,"Ochrobactrum","succinate_glutamine","AA","succinate","glutamine",0.005728732,0.00809144059015109,"ns"
2,"Ochrobactrum","succinate_glycine","AA","succinate","glycine",5.09607278770319e-05,0.00506647124307381,"ns"
2,"Pectobacterium","glucose_benzoate","SA","glucose","benzoate",0.0307486299970854,0.0270996425688773,"ns"
2,"Pectobacterium","glucose_cellobiose","SS","glucose","cellobiose",-0.0282908083037683,0.0374599760149437,"ns"
2,"Pectobacterium","glucose_fructose","SS","glucose","fructose",-0.0146763165974098,0.0306264608648414,"ns"
2,"Pectobacterium","glucose_fumarate","SA","glucose","fumarate",0.0204571491568933,0.0356941895197016,"ns"
2,"Pectobacterium","glucose_glutamine","SA","glucose","glutamine",0.122528271657884,0.0504591607115196,"signif"
2,"Pectobacterium","glucose_glycerol","SS","glucose","glycerol",-0.00285133663912056,0.00570398420362655,"ns"
2,"Pectobacterium","glucose_glycine","SA","glucose","glycine",-0.00264797667452647,0.0055152739683692,"ns"
2,"Pectobacterium","glucose_ribose","SS","glucose","ribose",-0.0280050033738539,0.0145874203548044,"signif"
2,"Pectobacterium","succinate_benzoate","AA","succinate","benzoate",0.00178358751826944,0.00162362611048147,"ns"
2,"Pectobacterium","succinate_cellobiose","SA","succinate","cellobiose",0.304530041496439,0.0663395823467066,"signif"
2,"Pectobacterium","succinate_fructose","SA","succinate","fructose",0.232688300021952,0.0828279239613032,"signif"
2,"Pectobacterium","succinate_fumarate","AA","succinate","fumarate",0.0151881288651215,0.0176275288572861,"ns"
2,"Pectobacterium","succinate_glutamine","AA","succinate","glutamine",0.0414736241916845,0.0515086272351827,"ns"
2,"Pectobacterium","succinate_glycerol","SA","succinate","glycerol",0.150528439096908,0.0506089633147082,"signif"
2,"Pectobacterium","succinate_glycine","AA","succinate","glycine",0.0368399423729606,0.0529476502016459,"ns"
2,"Pectobacterium","succinate_ribose","SA","succinate","ribose",0.251600607634245,0.201649053586041,"ns"
2,"Pseudochrobactrum","glucose_glutamine","SA","glucose","glutamine",-0.00305411670255441,0.00330421749645243,"ns"
2,"Pseudochrobactrum","glucose_glycine","SA","glucose","glycine",-0.0153586799454296,0.0030245684833594,"signif"
2,"Pseudochrobactrum","succinate_benzoate","AA","succinate","benzoate",0.00979466401455702,0.0159851001070704,"ns"
2,"Pseudochrobactrum","succinate_fumarate","AA","succinate","fumarate",0.00164664090819611,0.0022562933592607,"ns"
2,"Pseudochrobactrum","succinate_glutamine","AA","succinate","glutamine",0.0114794572453784,0.00558195755180803,"signif"
2,"Pseudochrobactrum","succinate_glycine","AA","succinate","glycine",-0.0120351365070579,0.00323688617488834,"signif"
2,"Pseudomonas","glucose_benzoate","SA","glucose","benzoate",0.172757975435372,0.126027463675604,"ns"
2,"Pseudomonas","glucose_cellobiose","SS","glucose","cellobiose",0.00181807852339219,0.00305692031699083,"ns"
2,"Pseudomonas","glucose_fructose","SS","glucose","fructose",0.0814583541622603,0.156402182199683,"ns"
2,"Pseudomonas","glucose_fumarate","SA","glucose","fumarate",-0.0369168102667371,0.165566349643241,"ns"
2,"Pseudomonas","glucose_glutamine","SA","glucose","glutamine",-0.0796861490866325,0.0442614274503561,"signif"
2,"Pseudomonas","glucose_glycerol","SS","glucose","glycerol",0.0037156934277059,0.00247983708238725,"signif"
2,"Pseudomonas","glucose_glycine","SA","glucose","glycine",-0.335181959654628,0.0314886786346969,"signif"
2,"Pseudomonas","glucose_ribose","SS","glucose","ribose",0.00444403807330415,0.00557779567029627,"ns"
2,"Pseudomonas","succinate_benzoate","AA","succinate","benzoate",0.356756801713498,0.1131727778958,"signif"
2,"Pseudomonas","succinate_cellobiose","SA","succinate","cellobiose",-0.0388060954063082,0.0614263044898059,"ns"
2,"Pseudomonas","succinate_fructose","SA","succinate","fructose",0.0181245441910801,0.0550895215509081,"ns"
2,"Pseudomonas","succinate_fumarate","AA","succinate","fumarate",-0.0679872928994359,0.159349619468619,"ns"
2,"Pseudomonas","succinate_glutamine","AA","succinate","glutamine",0.0944717181383897,0.0762348165520557,"ns"
2,"Pseudomonas","succinate_glycerol","SA","succinate","glycerol",-0.0998461826452759,0.0504110237355907,"signif"
2,"Pseudomonas","succinate_glycine","AA","succinate","glycine",-0.196927350797615,0.0670424862103259,"signif"
2,"Pseudomonas","succinate_ribose","SA","succinate","ribose",0.00797138429635576,0.04989842738535,"ns"
2,"Raoultella","glucose_benzoate","SA","glucose","benzoate",0.00365269662791624,0.0136693946391448,"ns"
2,"Raoultella","glucose_cellobiose","SS","glucose","cellobiose",0.0847097223528358,0.170776979337701,"ns"
2,"Raoultella","glucose_fructose","SS","glucose","fructose",0.0468536607098768,0.427611300457451,"ns"
2,"Raoultella","glucose_fumarate","SA","glucose","fumarate",0.00634922074593338,0.0205346354804801,"ns"
2,"Raoultella","glucose_glutamine","SA","glucose","glutamine",0.4106684347076,0.309036141159325,"signif"
2,"Raoultella","glucose_glycerol","SS","glucose","glycerol",-0.032377639180255,0.0742820251341909,"ns"
2,"Raoultella","glucose_glycine","SA","glucose","glycine",-0.00328305541791234,0.00810459582608053,"ns"
2,"Raoultella","glucose_ribose","SS","glucose","ribose",0.00387015335772966,0.0282573869294628,"ns"
2,"Raoultella","succinate_benzoate","AA","succinate","benzoate",-0.00247745053968305,0.00667812032068962,"ns"
2,"Raoultella","succinate_cellobiose","SA","succinate","cellobiose",0.0195465060159436,0.0659441952919972,"ns"
2,"Raoultella","succinate_fructose","SA","succinate","fructose",-0.0589230194493419,0.301654866616956,"ns"
2,"Raoultella","succinate_fumarate","AA","succinate","fumarate",0.00698792171276928,0.0198445967405412,"ns"
2,"Raoultella","succinate_glutamine","AA","succinate","glutamine",0.0162925272134763,0.0213796660316445,"ns"
2,"Raoultella","succinate_glycerol","SA","succinate","glycerol",0.155049315287287,0.238382208970356,"ns"
2,"Raoultella","succinate_glycine","AA","succinate","glycine",0.000327715679065252,0.00615861520238367,"ns"
2,"Raoultella","succinate_ribose","SA","succinate","ribose",-0.016013255365469,0.00980992272334021,"ns"
2,"Rhizobium","glucose_fumarate","SA","glucose","fumarate",-0.000761903458344159,0.00037721804326364,"signif"
2,"Rhizobium","glucose_glutamine","SA","glucose","glutamine",-0.000721371800889308,0.00141066742889049,"ns"
2,"Rhizobium","succinate_benzoate","AA","succinate","benzoate",0.00242282756801304,0.00319720138957462,"ns"
2,"Rhizobium","succinate_fumarate","AA","succinate","fumarate",0.0182989993358934,0.014907991315798,"signif"
2,"Rhizobium","succinate_glutamine","AA","succinate","glutamine",0.008717448604569,0.00574280243941959,"signif"
2,"Rhizobium","succinate_glycine","AA","succinate","glycine",0.0383953853404348,0.00836223231881248,"signif"
2,"Rosenbergiella","glucose_ribose","SS","glucose","ribose",-7.10751086360343e-05,0.00205056074639091,"ns"
2,"Rosenbergiella","succinate_ribose","SA","succinate","ribose",0.000763611528300332,0.00191839823076081,"ns"
2,"Salmonella","glucose_fructose","SS","glucose","fructose",0.00593195226836828,0.00874616386483284,"ns"
2,"Salmonella","glucose_fumarate","SA","glucose","fumarate",0.00757906609975319,0.0440989014325569,"ns"
2,"Salmonella","succinate_fumarate","AA","succinate","fumarate",-0.0480999660528945,0.0314429136658295,"signif"
2,"Salmonella","succinate_glycerol","SA","succinate","glycerol",0.00356720776543388,0.00371095241032394,"ns"
2,"Shinella","glucose_benzoate","SA","glucose","benzoate",0.000635081039762784,0.00151698736851809,"ns"
2,"Shinella","glucose_cellobiose","SS","glucose","cellobiose",-0.000205312333409976,0.000139881811228628,"ns"
2,"Shinella","glucose_fructose","SS","glucose","fructose",-0.00017924789453739,0.000327900277110686,"ns"
2,"Shinella","glucose_fumarate","SA","glucose","fumarate",-0.000110907124320521,0.000748661305171214,"ns"
2,"Shinella","glucose_glutamine","SA","glucose","glutamine",-0.13454383478673,0.0261779349029083,"signif"
2,"Shinella","glucose_glycerol","SS","glucose","glycerol",0.000124722219883128,0.000251162132470155,"ns"
2,"Shinella","glucose_glycine","SA","glucose","glycine",0.00036611780102416,0.000473649705789894,"ns"
2,"Shinella","glucose_ribose","SS","glucose","ribose",9.60703414718733e-05,0.000318524562838466,"ns"
2,"Shinella","succinate_benzoate","AA","succinate","benzoate",-0.224006583987158,0.0433607803449369,"signif"
2,"Shinella","succinate_cellobiose","SA","succinate","cellobiose",-0.165563571642149,0.0192161119345263,"signif"
2,"Shinella","succinate_fructose","SA","succinate","fructose",-0.164947542413154,0.0194938891745651,"signif"
2,"Shinella","succinate_fumarate","AA","succinate","fumarate",-0.135677680224041,0.0151190539751415,"signif"
2,"Shinella","succinate_glutamine","AA","succinate","glutamine",-0.108141636021956,0.0964869429612628,"ns"
2,"Shinella","succinate_glycerol","SA","succinate","glycerol",-0.17750480300057,0.0211744440270399,"signif"
2,"Shinella","succinate_glycine","AA","succinate","glycine",-0.167441705033277,0.0285111209083615,"signif"
2,"Shinella","succinate_ribose","SA","succinate","ribose",-0.16730521802575,0.0190897240685671,"signif"
2,"Sphingobacterium","glucose_benzoate","SA","glucose","benzoate",0.0913507997169601,0.125931590407335,"ns"
2,"Sphingobacterium","glucose_fructose","SS","glucose","fructose",0.0004406785,0.000277016187201518,"signif"
2,"Sphingobacterium","glucose_fumarate","SA","glucose","fumarate",-0.00715278115018705,0.0059504936118878,"ns"
2,"Sphingobacterium","glucose_glutamine","SA","glucose","glutamine",0.0001714083488641,0.000375015168504516,"ns"
2,"Sphingobacterium","glucose_glycerol","SS","glucose","glycerol",0.000371092,0.000251230471637764,"signif"
2,"Sphingobacterium","glucose_glycine","SA","glucose","glycine",-0.0121879821337412,0.0113556298096291,"ns"
2,"Sphingobacterium","succinate_benzoate","AA","succinate","benzoate",0.0402648385297942,0.0199223935436193,"signif"
2,"Sphingobacterium","succinate_cellobiose","SA","succinate","cellobiose",0.000340167666666667,5.35625165235291e-05,"signif"
2,"Sphingobacterium","succinate_fructose","SA","succinate","fructose",0.00171630025,0.00142218269205082,"signif"
2,"Sphingobacterium","succinate_fumarate","AA","succinate","fumarate",0.00658528734270103,0.0123187259526023,"ns"
2,"Sphingobacterium","succinate_glutamine","AA","succinate","glutamine",-3.24861789810096e-05,0.000194978147426114,"ns"
2,"Sphingobacterium","succinate_glycine","AA","succinate","glycine",-0.0115846010748035,0.0111721015445333,"ns"
2,"Stenotrophomonas","glucose_benzoate","SA","glucose","benzoate",0.00044067175,0.000297018522439679,"signif"
2,"Stenotrophomonas","glucose_fumarate","SA","glucose","fumarate",0.0055625281510283,0.00680603247687567,"ns"
2,"Stenotrophomonas","glucose_glycerol","SS","glucose","glycerol",0.000247403666666667,0.000193111591444774,"ns"
2,"Stenotrophomonas","glucose_glycine","SA","glucose","glycine",-0.00192946130345718,0.000519073526188248,"signif"
2,"Stenotrophomonas","glucose_ribose","SS","glucose","ribose",0.000230096750580315,0.000201606957064496,"ns"
2,"Stenotrophomonas","succinate_benzoate","AA","succinate","benzoate",0.00363344912795371,0.00199114186817251,"signif"
2,"Stenotrophomonas","succinate_fructose","SA","succinate","fructose",-2.05349622344742e-05,0.000288834501043678,"ns"
2,"Stenotrophomonas","succinate_fumarate","AA","succinate","fumarate",0.00199985242017644,0.00979090175322501,"ns"
2,"Stenotrophomonas","succinate_glutamine","AA","succinate","glutamine",-0.000213274547503848,0.000379744124755767,"ns"
2,"Stenotrophomonas","succinate_glycerol","SA","succinate","glycerol",-0.000265434844419327,0.000353536917756127,"ns"
2,"Stenotrophomonas","succinate_glycine","AA","succinate","glycine",-0.00213698846458827,0.000615816838362545,"signif"
2,"Stenotrophomonas","succinate_ribose","SA","succinate","ribose",0.000447284108152025,0.00144264287560105,"ns"
