"exp_id","Family","ESV","Abundance","Treatment","Predicted_Abundance","q","q2","seed","S","level"
225,"F0","S4",0,"AA",0.056758722850479,0.9,0.9,25,"n =  150","ESV"
225,"F0","S12",0.0458631405953081,"AA",0,0.9,0.9,25,"n =  150","ESV"
225,"F0","S16",0.000100680901460355,"AA",0,0.9,0.9,25,"n =  150","ESV"
225,"F0","S40",0.079041137765772,"AA",0,0.9,0.9,25,"n =  150","ESV"
225,"F0","S43",0.039654246391316,"AA",0.0111806752452478,0.9,0.9,25,"n =  150","ESV"
225,"F0","S76",0,"AA",0.124943332624606,0.9,0.9,25,"n =  150","ESV"
225,"F1","S108",0,"AA",0.318380132677256,0.9,0.9,25,"n =  150","ESV"
225,"F1","S122",0.332915534927793,"AA",0.0208910578849348,0.9,0.9,25,"n =  150","ESV"
225,"F1","S125",0,"AA",0.0454958494089704,0.9,0.9,25,"n =  150","ESV"
225,"F1","S136",0.124687362237415,"AA",0,0.9,0.9,25,"n =  150","ESV"
225,"F1","S138",0.143826106379354,"AA",0.267667324562197,0.9,0.9,25,"n =  150","ESV"
225,"F1","S140",0.175982854972138,"AA",0.093705450928832,0.9,0.9,25,"n =  150","ESV"
225,"F0","S12",0.505407654376152,"SA",0,0.9,0.9,25,"n =  150","ESV"
225,"F0","S43",0.00841202438009992,"SA",0.0111806752452478,0.9,0.9,25,"n =  150","ESV"
225,"F0","S64",0,"SA",0.366254273711732,0.9,0.9,25,"n =  150","ESV"
225,"F0","S76",0,"SA",0.124943332624606,0.9,0.9,25,"n =  150","ESV"
225,"F0","S87",0,"SA",0.0278852560456755,0.9,0.9,25,"n =  150","ESV"
225,"F1","S108",0,"SA",0.328827807629093,0.9,0.9,25,"n =  150","ESV"
225,"F1","S125",0,"SA",0.0454958494089704,0.9,0.9,25,"n =  150","ESV"
225,"F1","S127",0.0154753593902168,"SA",0,0.9,0.9,25,"n =  150","ESV"
225,"F1","S136",0.324261277768833,"SA",0,0.9,0.9,25,"n =  150","ESV"
225,"F1","S138",0,"SA",0.0111787913612855,0.9,0.9,25,"n =  150","ESV"
225,"F1","S179",0.146443661969905,"SA",0.0842339878857685,0.9,0.9,25,"n =  150","ESV"
226,"F0","S1",0,"SS",0.310629527597971,0.9,0.9,26,"n =  150","ESV"
226,"F0","S18",0,"SS",0.0049309433286999,0.9,0.9,26,"n =  150","ESV"
226,"F0","S22",0.237395548219315,"SS",0,0.9,0.9,26,"n =  150","ESV"
226,"F0","S44",0.264668269474015,"SS",0.357894956251349,0.9,0.9,26,"n =  150","ESV"
226,"F0","S47",0,"SS",0.0099989568326313,0.9,0.9,26,"n =  150","ESV"
226,"F0","S49",0.0875691426329638,"SS",0.0078990903126344,0.9,0.9,26,"n =  150","ESV"
226,"F0","S84",0.00887050290804451,"SS",0,0.9,0.9,26,"n =  150","ESV"
226,"F0","S90",0.120189674670196,"SS",0.0445191860268455,0.9,0.9,26,"n =  150","ESV"
226,"F1","S106",0,"SS",0.0311776255928537,0.9,0.9,26,"n =  150","ESV"
226,"F1","S110",0.173442899947935,"SS",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S121",0,"SS",0.0135525519955587,0.9,0.9,26,"n =  150","ESV"
226,"F1","S133",0,"SS",0.0210796535984199,0.9,0.9,26,"n =  150","ESV"
226,"F1","S140",0.052190862207916,"SS",0.0482846890522291,0.9,0.9,26,"n =  150","ESV"
226,"F1","S153",0,"SS",0.0347159896983906,0.9,0.9,26,"n =  150","ESV"
226,"F1","S162",0,"SS",0.0195904236743374,0.9,0.9,26,"n =  150","ESV"
226,"F1","S171",0,"SS",0.0700270916441605,0.9,0.9,26,"n =  150","ESV"
226,"F1","S176",0.0556730512920496,"SS",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S182",0,"SS",0.0195412066501339,0.9,0.9,26,"n =  150","ESV"
226,"F1","S185",0,"SS",0.0061580844890692,0.9,0.9,26,"n =  150","ESV"
226,"F0","S15",0,"AA",0.00805089931414495,0.9,0.9,26,"n =  150","ESV"
226,"F0","S18",0,"AA",0.022467488787192,0.9,0.9,26,"n =  150","ESV"
226,"F0","S47",0,"AA",0.0208322567008566,0.9,0.9,26,"n =  150","ESV"
226,"F0","S49",0.0119511501016319,"AA",0,0.9,0.9,26,"n =  150","ESV"
226,"F0","S60",0.203575745691278,"AA",0.378080857244313,0.9,0.9,26,"n =  150","ESV"
226,"F0","S68",0.0989224642215418,"AA",0.0174855253084014,0.9,0.9,26,"n =  150","ESV"
226,"F0","S84",0,"AA",0.00213386701286375,0.9,0.9,26,"n =  150","ESV"
226,"F0","S90",0,"AA",0.0208378933270571,0.9,0.9,26,"n =  150","ESV"
226,"F1","S106",0.685550625217493,"AA",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S121",0,"AA",0.0713863603713245,0.9,0.9,26,"n =  150","ESV"
226,"F1","S133",0,"AA",0.354855428543675,0.9,0.9,26,"n =  150","ESV"
226,"F1","S162",0,"AA",0.0167820694061736,0.9,0.9,26,"n =  150","ESV"
226,"F1","S171",0,"AA",0.0590422001558415,0.9,0.9,26,"n =  150","ESV"
226,"F1","S185",0,"AA",0.0280451357101663,0.9,0.9,26,"n =  150","ESV"
226,"F0","S18",0,"SA",0.0049309433286999,0.9,0.9,26,"n =  150","ESV"
226,"F0","S42",0.193737003362242,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F0","S44",0.139795838955764,"SA",0.357894956251349,0.9,0.9,26,"n =  150","ESV"
226,"F0","S47",0,"SA",0.0057055648680189,0.9,0.9,26,"n =  150","ESV"
226,"F0","S60",0,"SA",0.378080857244313,0.9,0.9,26,"n =  150","ESV"
226,"F0","S68",0.0763592709094466,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F0","S84",0.0206384479113787,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S106",0.0421009792458487,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S110",0.25484245192743,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S121",0,"SA",0.0849389123668832,0.9,0.9,26,"n =  150","ESV"
226,"F1","S122",0.250166807491748,"SA",0,0.9,0.9,26,"n =  150","ESV"
226,"F1","S133",0,"SA",0.0210796535984199,0.9,0.9,26,"n =  150","ESV"
226,"F1","S140",0.0223591749993614,"SA",0.0482846890522291,0.9,0.9,26,"n =  150","ESV"
226,"F1","S153",0,"SA",0.0347159896983906,0.9,0.9,26,"n =  150","ESV"
226,"F1","S162",0,"SA",0.0167820694061736,0.9,0.9,26,"n =  150","ESV"
226,"F1","S182",0,"SA",0.0195412066501339,0.9,0.9,26,"n =  150","ESV"
226,"F1","S185",0,"SA",0.0280451357101663,0.9,0.9,26,"n =  150","ESV"
228,"F0","S6",0,"SS",0.056373012853169,0.9,0.9,28,"n =  150","ESV"
228,"F0","S30",0,"SS",0.00440700919307204,0.9,0.9,28,"n =  150","ESV"
228,"F0","S32",0.324906234627932,"SS",0,0.9,0.9,28,"n =  150","ESV"
228,"F0","S34",0,"SS",0.290690750795465,0.9,0.9,28,"n =  150","ESV"
228,"F0","S37",0,"SS",0.00327882131984156,0.9,0.9,28,"n =  150","ESV"
228,"F0","S71",0,"SS",0.38600734151453,0.9,0.9,28,"n =  150","ESV"
228,"F0","S72",0,"SS",0.0553079512308315,0.9,0.9,28,"n =  150","ESV"
228,"F0","S86",0,"SS",0.0057156498931515,0.9,0.9,28,"n =  150","ESV"
228,"F0","S87",0.466720292478015,"SS",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S100",0,"SS",0.0113502365709066,0.9,0.9,28,"n =  150","ESV"
228,"F1","S105",0,"SS",0.0266614148723773,0.9,0.9,28,"n =  150","ESV"
228,"F1","S122",0.0208918095447565,"SS",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S125",0.0811941418094501,"SS",0.0427660641389608,0.9,0.9,28,"n =  150","ESV"
228,"F1","S127",0.0131699602378037,"SS",0.0156098071273397,0.9,0.9,28,"n =  150","ESV"
228,"F1","S130",0,"SS",0.00458420762399259,0.9,0.9,28,"n =  150","ESV"
228,"F1","S165",0.0735511855695731,"SS",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S168",0,"SS",0.0447395147459059,0.9,0.9,28,"n =  150","ESV"
228,"F1","S170",0.0132495154989663,"SS",0.0202688211155147,0.9,0.9,28,"n =  150","ESV"
228,"F1","S180",0.00631681183777758,"SS",0.0322393426107997,0.9,0.9,28,"n =  150","ESV"
228,"F0","S6",0,"AA",0.0113077450606716,0.9,0.9,28,"n =  150","ESV"
228,"F0","S13",0,"AA",0.0068017536519968,0.9,0.9,28,"n =  150","ESV"
228,"F0","S16",0.0112518026440328,"AA",0.00763067803000805,0.9,0.9,28,"n =  150","ESV"
228,"F0","S30",0.00918319373635086,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F0","S71",0.0913179718109606,"AA",0.0909646875233319,0.9,0.9,28,"n =  150","ESV"
228,"F0","S81",0.0184204070707553,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F0","S86",0.0149356150421212,"AA",0.000559253806551265,0.9,0.9,28,"n =  150","ESV"
228,"F0","S87",0.0216708723786381,"AA",0.0202483551141102,0.9,0.9,28,"n =  150","ESV"
228,"F0","S90",0.118966494756463,"AA",0.115329524380163,0.9,0.9,28,"n =  150","ESV"
228,"F1","S103",0.0420662360122055,"AA",0.019980055698254,0.9,0.9,28,"n =  150","ESV"
228,"F1","S107",0,"AA",0.387875600778545,0.9,0.9,28,"n =  150","ESV"
228,"F1","S125",0.0666016574188252,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S127",0.066511495154014,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S130",0,"AA",0.149272263288003,0.9,0.9,28,"n =  150","ESV"
228,"F1","S142",0.452828767405397,"AA",0.0860474168390055,0.9,0.9,28,"n =  150","ESV"
228,"F1","S159",0,"AA",0.103982635758896,0.9,0.9,28,"n =  150","ESV"
228,"F1","S168",0.00331393088872257,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S191",0.0829315222837556,"AA",0,0.9,0.9,28,"n =  150","ESV"
228,"F0","S13",0,"SA",0.0068017536519968,0.9,0.9,28,"n =  150","ESV"
228,"F0","S37",0,"SA",0.00327882131984156,0.9,0.9,28,"n =  150","ESV"
228,"F0","S65",0.0138724405476808,"SA",0,0.9,0.9,28,"n =  150","ESV"
228,"F0","S71",0.432667997335012,"SA",0.399521736545029,0.9,0.9,28,"n =  150","ESV"
228,"F0","S86",0.0556354522711706,"SA",0.000559253806551265,0.9,0.9,28,"n =  150","ESV"
228,"F0","S87",0,"SA",0.00451268389519241,0.9,0.9,28,"n =  150","ESV"
228,"F0","S90",0,"SA",0.115329524380163,0.9,0.9,28,"n =  150","ESV"
228,"F1","S100",0,"SA",0.0113502365709066,0.9,0.9,28,"n =  150","ESV"
228,"F1","S103",0,"SA",0.019980055698254,0.9,0.9,28,"n =  150","ESV"
228,"F1","S105",0.222759985698881,"SA",0.0266614148723773,0.9,0.9,28,"n =  150","ESV"
228,"F1","S113",0.214409371995766,"SA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S125",0.0558819704661805,"SA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S127",0,"SA",0.0156098071273397,0.9,0.9,28,"n =  150","ESV"
228,"F1","S130",0,"SA",0.153856470911996,0.9,0.9,28,"n =  150","ESV"
228,"F1","S141",0.00477273619680666,"SA",0,0.9,0.9,28,"n =  150","ESV"
228,"F1","S142",0,"SA",0.0860474168390055,0.9,0.9,28,"n =  150","ESV"
228,"F1","S159",0,"SA",0.103982635758896,0.9,0.9,28,"n =  150","ESV"
228,"F1","S170",0,"SA",0.0202688211155147,0.9,0.9,28,"n =  150","ESV"
228,"F1","S180",0,"SA",0.0322393426107997,0.9,0.9,28,"n =  150","ESV"
229,"F0","S16",0.203334134567386,"SS",0.37203948279258,0.9,0.9,29,"n =  150","ESV"
229,"F0","S36",0,"SS",0.16106351948712,0.9,0.9,29,"n =  150","ESV"
229,"F0","S41",0,"SS",0.214804265838206,0.9,0.9,29,"n =  150","ESV"
229,"F0","S60",0,"SS",0.052545748922791,0.9,0.9,29,"n =  150","ESV"
229,"F0","S80",0.603609331837999,"SS",0.0361908480908538,0.9,0.9,29,"n =  150","ESV"
229,"F1","S111",0,"SS",0.0144624904051033,0.9,0.9,29,"n =  150","ESV"
229,"F1","S119",0,"SS",0.0233663788975131,0.9,0.9,29,"n =  150","ESV"
229,"F1","S157",0.0958931079017534,"SS",0.0458498523814126,0.9,0.9,29,"n =  150","ESV"
229,"F1","S161",0.0507352920597347,"SS",0,0.9,0.9,29,"n =  150","ESV"
229,"F1","S169",0.046428093181419,"SS",0.0480305486854957,0.9,0.9,29,"n =  150","ESV"
229,"F1","S182",0,"SS",0.0316468481236588,0.9,0.9,29,"n =  150","ESV"
229,"F0","S16",0.063599849949979,"AA",0.0252775501339856,0.9,0.9,29,"n =  150","ESV"
229,"F0","S34",0.148776532802726,"AA",0.120425108780053,0.9,0.9,29,"n =  150","ESV"
229,"F0","S64",0.014030050175858,"AA",0.0371848798320199,0.9,0.9,29,"n =  150","ESV"
229,"F0","S74",0,"AA",0.0086188019606769,0.9,0.9,29,"n =  150","ESV"
229,"F0","S80",0.0214705438152414,"AA",0.0279206147057323,0.9,0.9,29,"n =  150","ESV"
229,"F0","S84",0,"AA",0.00885865483271373,0.9,0.9,29,"n =  150","ESV"
229,"F0","S85",0,"AA",0.008974454969971,0.9,0.9,29,"n =  150","ESV"
229,"F0","S98",0,"AA",0.0127177539316066,0.9,0.9,29,"n =  150","ESV"
229,"F1","S124",0.343854387520849,"AA",0.353908398181419,0.9,0.9,29,"n =  150","ESV"
229,"F1","S157",0.358683181950961,"AA",0.393957680515309,0.9,0.9,29,"n =  150","ESV"
229,"F1","S182",0.0495854429708564,"AA",0.00215607967139369,0.9,0.9,29,"n =  150","ESV"
229,"F0","S36",0,"SA",0.16106351948712,0.9,0.9,29,"n =  150","ESV"
229,"F0","S41",0,"SA",0.214804265838206,0.9,0.9,29,"n =  150","ESV"
229,"F0","S60",0,"SA",0.052545748922791,0.9,0.9,29,"n =  150","ESV"
229,"F0","S64",0,"SA",0.0371848798320199,0.9,0.9,29,"n =  150","ESV"
229,"F0","S74",0,"SA",0.0086188019606769,0.9,0.9,29,"n =  150","ESV"
229,"F0","S80",0.516605200479636,"SA",0.0279206147057323,0.9,0.9,29,"n =  150","ESV"
229,"F0","S84",0.007086683215959,"SA",0.0084697218151928,0.9,0.9,29,"n =  150","ESV"
229,"F0","S85",0,"SA",0.008974454969971,0.9,0.9,29,"n =  150","ESV"
229,"F0","S98",0,"SA",0.0127177539316066,0.9,0.9,29,"n =  150","ESV"
229,"F1","S100",0.238030639180093,"SA",0,0.9,0.9,29,"n =  150","ESV"
229,"F1","S111",0.0159879617484646,"SA",0.0144624904051033,0.9,0.9,29,"n =  150","ESV"
229,"F1","S157",0.196584607115517,"SA",0.393957680515309,0.9,0.9,29,"n =  150","ESV"
229,"F1","S161",0.0257048693195403,"SA",0,0.9,0.9,29,"n =  150","ESV"
229,"F1","S169",0,"SA",0.0480305486854957,0.9,0.9,29,"n =  150","ESV"
229,"F1","S182",0,"SA",0.0112494963359039,0.9,0.9,29,"n =  150","ESV"
231,"F0","S14",0,"SS",0.0288099502482818,0.9,0.9,31,"n =  150","ESV"
231,"F0","S23",0,"SS",0.280572684587578,0.9,0.9,31,"n =  150","ESV"
231,"F0","S35",0,"SS",0.146361684599112,0.9,0.9,31,"n =  150","ESV"
231,"F0","S40",0.592999474687208,"SS",0.0441285859902219,0.9,0.9,31,"n =  150","ESV"
231,"F0","S43",0.093268440202559,"SS",0,0.9,0.9,31,"n =  150","ESV"
231,"F0","S57",0,"SS",0.270597321187558,0.9,0.9,31,"n =  150","ESV"
231,"F0","S69",0.0738522726512266,"SS",0.0418611057720957,0.9,0.9,31,"n =  150","ESV"
231,"F0","S78",0.0640576461413849,"SS",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S117",0,"SS",0.0487245829852125,0.9,0.9,31,"n =  150","ESV"
231,"F1","S119",0,"SS",0.00172314743153005,0.9,0.9,31,"n =  150","ESV"
231,"F1","S125",0.00515513694674343,"SS",0.0186310566190761,0.9,0.9,31,"n =  150","ESV"
231,"F1","S127",0,"SS",0.0413475864307367,0.9,0.9,31,"n =  150","ESV"
231,"F1","S167",0.0367978067573487,"SS",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S174",0.00408068509628457,"SS",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S178",0.0398950831171161,"SS",0.0419641371310132,0.9,0.9,31,"n =  150","ESV"
231,"F1","S186",0.0159821672166773,"SS",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S192",0,"SS",0.0134280122758318,0.9,0.9,31,"n =  150","ESV"
231,"F1","S196",0.0739112726414387,"SS",0.0218501148778313,0.9,0.9,31,"n =  150","ESV"
231,"F0","S17",0,"AA",0.0648331423096829,0.9,0.9,31,"n =  150","ESV"
231,"F0","S20",0,"AA",0.00222084231656095,0.9,0.9,31,"n =  150","ESV"
231,"F0","S24",0.145170047039194,"AA",0,0.9,0.9,31,"n =  150","ESV"
231,"F0","S40",0.173943154373703,"AA",0.115470905293542,0.9,0.9,31,"n =  150","ESV"
231,"F0","S43",0.00798358712702894,"AA",0.0152269583252139,0.9,0.9,31,"n =  150","ESV"
231,"F0","S49",0,"AA",0.00697655403904375,0.9,0.9,31,"n =  150","ESV"
231,"F0","S57",0,"AA",0.00064878395221705,0.9,0.9,31,"n =  150","ESV"
231,"F0","S65",0,"AA",0.0513272314152935,0.9,0.9,31,"n =  150","ESV"
231,"F0","S69",0,"AA",0.0666282301612655,0.9,0.9,31,"n =  150","ESV"
231,"F1","S122",0,"AA",0.00696048831532745,0.9,0.9,31,"n =  150","ESV"
231,"F1","S125",0.4611779526616,"AA",0.324204314800815,0.9,0.9,31,"n =  150","ESV"
231,"F1","S127",0,"AA",0.0256463983925732,0.9,0.9,31,"n =  150","ESV"
231,"F1","S135",0.0366940660876882,"AA",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S186",0.175031160033457,"AA",0.304685731882367,0.9,0.9,31,"n =  150","ESV"
231,"F1","S192",0,"AA",0.0151703952216166,0.9,0.9,31,"n =  150","ESV"
231,"F0","S17",0,"SA",0.00291970969963987,0.9,0.9,31,"n =  150","ESV"
231,"F0","S23",0,"SA",0.280572684587578,0.9,0.9,31,"n =  150","ESV"
231,"F0","S35",0,"SA",0.146361684599112,0.9,0.9,31,"n =  150","ESV"
231,"F0","S40",0.546787327990319,"SA",0.115470905293542,0.9,0.9,31,"n =  150","ESV"
231,"F0","S43",0.0543198273116014,"SA",0.00607782470063375,0.9,0.9,31,"n =  150","ESV"
231,"F0","S65",0,"SA",0.0513272314152935,0.9,0.9,31,"n =  150","ESV"
231,"F1","S125",0,"SA",0.324715538674053,0.9,0.9,31,"n =  150","ESV"
231,"F1","S127",0.180196131157068,"SA",0.0413475864307367,0.9,0.9,31,"n =  150","ESV"
231,"F1","S167",0.218696693207935,"SA",0,0.9,0.9,31,"n =  150","ESV"
231,"F1","S192",0,"SA",0.00935669125723155,0.9,0.9,31,"n =  150","ESV"
231,"F1","S196",0,"SA",0.0218501148778313,0.9,0.9,31,"n =  150","ESV"
232,"F0","S4",0,"SS",0.035914292798452,0.9,0.9,32,"n =  150","ESV"
232,"F0","S6",0.246216276451404,"SS",0.0543328267875645,0.9,0.9,32,"n =  150","ESV"
232,"F0","S37",0,"SS",0.089533487907891,0.9,0.9,32,"n =  150","ESV"
232,"F0","S72",0.0582363341561038,"SS",0.235017756617946,0.9,0.9,32,"n =  150","ESV"
232,"F0","S79",0,"SS",0.000593847507772955,0.9,0.9,32,"n =  150","ESV"
232,"F0","S90",0.341299495641609,"SS",0.298938157379229,0.9,0.9,32,"n =  150","ESV"
232,"F1","S100",0,"SS",0.012260499085561,0.9,0.9,32,"n =  150","ESV"
232,"F1","S103",0,"SS",0.0404256938109318,0.9,0.9,32,"n =  150","ESV"
232,"F1","S109",0,"SS",0.093190330601773,0.9,0.9,32,"n =  150","ESV"
232,"F1","S115",0,"SS",0.0125209235379133,0.9,0.9,32,"n =  150","ESV"
232,"F1","S129",0.0468916935912935,"SS",0,0.9,0.9,32,"n =  150","ESV"
232,"F1","S155",0,"SS",0.00018454873750766,0.9,0.9,32,"n =  150","ESV"
232,"F1","S160",0.307356173792467,"SS",0.105599424618465,0.9,0.9,32,"n =  150","ESV"
232,"F1","S175",0,"SS",0.0089690461042746,0.9,0.9,32,"n =  150","ESV"
232,"F1","S180",0,"SS",0.0125191355693731,0.9,0.9,32,"n =  150","ESV"
232,"F0","S1",0,"AA",0.0103629695786956,0.9,0.9,32,"n =  150","ESV"
232,"F0","S6",0.0408050769370264,"AA",0.0578709543290995,0.9,0.9,32,"n =  150","ESV"
232,"F0","S37",0.0979525496910631,"AA",0,0.9,0.9,32,"n =  150","ESV"
232,"F0","S54",0,"AA",0.0515572942815525,0.9,0.9,32,"n =  150","ESV"
232,"F0","S79",0.10467409993214,"AA",0.042447181043157,0.9,0.9,32,"n =  150","ESV"
232,"F0","S89",0,"AA",0.0526894923016792,0.9,0.9,32,"n =  150","ESV"
232,"F0","S90",0,"AA",0.0150468120601574,0.9,0.9,32,"n =  150","ESV"
232,"F1","S103",0.116280523225188,"AA",0,0.9,0.9,32,"n =  150","ESV"
232,"F1","S107",0,"AA",0.0262056322982978,0.9,0.9,32,"n =  150","ESV"
232,"F1","S118",0,"AA",0.063618090350051,0.9,0.9,32,"n =  150","ESV"
232,"F1","S136",0,"AA",0.260900616868429,0.9,0.9,32,"n =  150","ESV"
232,"F1","S160",0,"AA",0.0421882066948091,0.9,0.9,32,"n =  150","ESV"
232,"F1","S163",0.536443044265857,"AA",0.331908373482442,0.9,0.9,32,"n =  150","ESV"
232,"F1","S169",0,"AA",0.0183090109932033,0.9,0.9,32,"n =  150","ESV"
232,"F1","S175",0.103844691446052,"AA",0,0.9,0.9,32,"n =  150","ESV"
232,"F1","S196",0,"AA",0.0268953328484166,0.9,0.9,32,"n =  150","ESV"
232,"F0","S6",0.107423200635702,"SA",0.112203781116664,0.9,0.9,32,"n =  150","ESV"
232,"F0","S79",0.0461884599616845,"SA",0.04304102855093,0.9,0.9,32,"n =  150","ESV"
232,"F0","S89",0,"SA",0.00607960924414,0.9,0.9,32,"n =  150","ESV"
232,"F0","S90",0.311599969423922,"SA",0.298938157379229,0.9,0.9,32,"n =  150","ESV"
232,"F1","S103",0.297129518424605,"SA",0.0404256938109318,0.9,0.9,32,"n =  150","ESV"
232,"F1","S109",0.202875265003059,"SA",0.093190330601773,0.9,0.9,32,"n =  150","ESV"
232,"F1","S118",0,"SA",0.063618090350051,0.9,0.9,32,"n =  150","ESV"
232,"F1","S136",0,"SA",0.260900616868429,0.9,0.9,32,"n =  150","ESV"
232,"F1","S160",0,"SA",0.0421882066948091,0.9,0.9,32,"n =  150","ESV"
232,"F1","S163",0.0347835442885769,"SA",0,0.9,0.9,32,"n =  150","ESV"
232,"F1","S180",0,"SA",0.0125191355693731,0.9,0.9,32,"n =  150","ESV"
232,"F1","S196",0,"SA",0.0268953328484166,0.9,0.9,32,"n =  150","ESV"
233,"F0","S1",0.0186518230383973,"SS",0,0.9,0.9,33,"n =  150","ESV"
233,"F0","S6",0,"SS",0.300883299174987,0.9,0.9,33,"n =  150","ESV"
233,"F0","S15",0.0940189170727082,"SS",0.0149556376587699,0.9,0.9,33,"n =  150","ESV"
233,"F0","S27",0.0162076156558733,"SS",0.0365799502559161,0.9,0.9,33,"n =  150","ESV"
233,"F0","S37",0.0651802951995187,"SS",0,0.9,0.9,33,"n =  150","ESV"
233,"F0","S53",0,"SS",0.0177303647700558,0.9,0.9,33,"n =  150","ESV"
233,"F0","S56",0.469857204081839,"SS",0.090678817122413,0.9,0.9,33,"n =  150","ESV"
233,"F0","S58",0,"SS",0.073591298863289,0.9,0.9,33,"n =  150","ESV"
233,"F0","S74",0,"SS",0.154212356259018,0.9,0.9,33,"n =  150","ESV"
233,"F1","S119",0,"SS",0.00603717994034145,0.9,0.9,33,"n =  150","ESV"
233,"F1","S137",0,"SS",0.019041788175237,0.9,0.9,33,"n =  150","ESV"
233,"F1","S138",0.0706379645480663,"SS",0.0956259280733545,0.9,0.9,33,"n =  150","ESV"
233,"F1","S167",0.0411317035231782,"SS",0.0212499649256906,0.9,0.9,33,"n =  150","ESV"
233,"F1","S183",0.145684200895216,"SS",0.169413403412453,0.9,0.9,33,"n =  150","ESV"
233,"F1","S191",0.0786302542680936,"SS",0,0.9,0.9,33,"n =  150","ESV"
233,"F0","S1",0,"AA",0.053691569203384,0.9,0.9,33,"n =  150","ESV"
233,"F0","S15",0.0957975373072961,"AA",0.0357654712989248,0.9,0.9,33,"n =  150","ESV"
233,"F0","S27",0,"AA",0.0154799636171403,0.9,0.9,33,"n =  150","ESV"
233,"F0","S40",0.0620013424534503,"AA",0,0.9,0.9,33,"n =  150","ESV"
233,"F0","S46",0,"AA",0.0464107831188726,0.9,0.9,33,"n =  150","ESV"
233,"F0","S61",0,"AA",0.0074330159068745,0.9,0.9,33,"n =  150","ESV"
233,"F0","S74",0,"AA",0.00571310287480245,0.9,0.9,33,"n =  150","ESV"
233,"F0","S87",0.131579215129416,"AA",0.0624000936760075,0.9,0.9,33,"n =  150","ESV"
233,"F0","S95",0,"AA",0.0594433622309585,0.9,0.9,33,"n =  150","ESV"
233,"F1","S138",0.188011896424376,"AA",0.337570454640795,0.9,0.9,33,"n =  150","ESV"
233,"F1","S148",0.522609974012398,"AA",0.35075722391836,0.9,0.9,33,"n =  150","ESV"
233,"F1","S191",0,"AA",0.0253349295034229,0.9,0.9,33,"n =  150","ESV"
233,"F0","S1",0,"SA",0.053691569203384,0.9,0.9,33,"n =  150","ESV"
233,"F0","S27",0.30547693177776,"SA",0.0365799502559161,0.9,0.9,33,"n =  150","ESV"
233,"F0","S46",0,"SA",0.0274379943853956,0.9,0.9,33,"n =  150","ESV"
233,"F0","S56",0.186440377974605,"SA",0.090678817122413,0.9,0.9,33,"n =  150","ESV"
233,"F0","S58",0.00253865677530811,"SA",0.073591298863289,0.9,0.9,33,"n =  150","ESV"
233,"F0","S74",0,"SA",0.15992545913382,0.9,0.9,33,"n =  150","ESV"
233,"F0","S87",0,"SA",0.0624000936760075,0.9,0.9,33,"n =  150","ESV"
233,"F0","S95",0.0157973982837215,"SA",0,0.9,0.9,33,"n =  150","ESV"
233,"F1","S138",0,"SA",0.0956259280733545,0.9,0.9,33,"n =  150","ESV"
233,"F1","S148",0.489746615923112,"SA",0.35075722391836,0.9,0.9,33,"n =  150","ESV"
233,"F1","S167",0,"SA",0.0212499649256906,0.9,0.9,33,"n =  150","ESV"
233,"F1","S183",0,"SA",0.0280616801765075,0.9,0.9,33,"n =  150","ESV"
234,"F0","S1",0.417566508547128,"SS",0.330940674385759,0.9,0.9,34,"n =  150","ESV"
234,"F0","S5",0.00708538490322365,"SS",0.0270260899958916,0.9,0.9,34,"n =  150","ESV"
234,"F0","S15",0,"SS",0.0040710163679212,0.9,0.9,34,"n =  150","ESV"
234,"F0","S84",0.224404138101956,"SS",0.290710186107465,0.9,0.9,34,"n =  150","ESV"
234,"F1","S104",0.112010277010357,"SS",0.124310028994735,0.9,0.9,34,"n =  150","ESV"
234,"F1","S136",0.119676731719766,"SS",0.0061641204825485,0.9,0.9,34,"n =  150","ESV"
234,"F1","S168",0.119256951067074,"SS",0.0681019595432525,0.9,0.9,34,"n =  150","ESV"
234,"F1","S172",0,"SS",0.0437002560905496,0.9,0.9,34,"n =  150","ESV"
