exp_id,Family,Treatment,Replicate,variable,Abundance,Abundance_1,Abundance_2,Predicted_Abundance,q,q2,seed,S,Epsilon,Dominates
6621,F1,SA,SA,SA,0.314856341964766,0.0904300408091473,0.411905460137867,0.251167750473508,0.05,0.25,64,200,0.063688591491258,1
6622,F0,SA,SA,SA,0.407310038498511,0.314873734019752,0.111223859403923,0.213048796711837,0.15,0.25,64,200,-0.194261241786674,-1
6622,F1,SA,SA,SA,0.592689940009194,0.685126241917601,0.888776128708443,0.786951185313023,0.15,0.25,64,200,-0.194261245303829,-1
6623,F0,SA,SA,SA,0.301645039705619,0.661568359252249,0.157604697917364,0.409586528584807,0.25,0.25,64,200,0.107941488879188,1
6623,F1,SA,SA,SA,0.698354936353588,0.338431620462423,0.842395291902834,0.590413456182628,0.25,0.25,64,200,0.10794148017096,1
6624,F0,SA,SA,SA,0.477352148879558,0.887946100392716,0.344206992849893,0.616076546621304,0.35,0.25,64,200,0.138724397741746,1
6624,F1,SA,SA,SA,0.522647824125593,0.112053879002585,0.655792992442555,0.383923435722569,0.35,0.25,64,200,0.138724388403024,1
6625,F0,SA,SA,SA,0.953261950860589,0.835877433305762,0.778736883344913,0.807307158325339,0.45,0.25,64,200,-0.14595479253525,-1
6625,F1,SA,SA,SA,0.0467380341298434,0.164122560118126,0.221263107023886,0.192692833571006,0.45,0.25,64,200,-0.145954799441163,-1
6626,F0,SA,SA,SA,0.934943246470376,0.999999982459176,0.752476502934333,0.876238242696755,0.55,0.25,64,200,-0.058705003773621,-1
6626,F1,SA,SA,SA,0.0650566734629587,0,0.247523464367096,0.123761732183548,0.55,0.25,64,200,-0.0587050587205893,-1
6627,F0,SA,SA,SA,0.959047059263695,0.994328863625748,0.51745902302434,0.755893943325044,0.65,0.25,64,200,-0.203153115938651,-1
6627,F1,SA,SA,SA,0.0409529267503825,0.00567108480862174,0.482540970626949,0.244106027717786,0.65,0.25,64,200,-0.203153100967404,-1
6628,F0,SA,SA,SA,0.909751087394092,0.867520074533646,0.945650283110422,0.906585178822034,0.75,0.25,64,200,0.00316590857205801,1
6628,F1,SA,SA,SA,0.0902489031038391,0.132479914224657,0.0543496936732267,0.0934148039489418,0.75,0.25,64,200,0.00316590084510271,1
6629,F0,SA,SA,SA,0.837171709722305,0.841360010427941,0.82117608016523,0.831268045296585,0.85,0.25,64,200,-0.00590366442571999,-1
6629,F1,SA,SA,SA,0.162828281037346,0.158639970140816,0.178823899840251,0.168731934990533,0.85,0.25,64,200,-0.00590365395318698,-1
6630,F0,SA,SA,SA,0.814397777310933,0.98095619030727,0.60011817631861,0.79053718331294,0.95,0.25,64,200,-0.023860593997993,-1
6630,F1,SA,SA,SA,0.18560220358051,0.0190437921131434,0.399881813544466,0.209462802828805,0.95,0.25,64,200,-0.023860599248295,-1
6631,F0,SA,SA,SA,0.265860415267999,0.783876283782791,0.0860322787516032,0.434954281267197,0.05,0.35,64,200,0.169093865999198,1
6631,F1,SA,SA,SA,0.7341395602183,0.216123700065668,0.913967694820745,0.565045697443207,0.05,0.35,64,200,0.169093862775093,1
6632,F0,SA,SA,SA,0.114631807209082,0.613181006897433,0.136206023460573,0.374693515179003,0.15,0.35,64,200,0.260061707969921,1
6632,F1,SA,SA,SA,0.885368168298605,0.386818977743957,0.863793962646247,0.625306470195102,0.15,0.35,64,200,0.260061698103503,1
6633,F0,SA,SA,SA,0.178426500755958,0.776599231383697,0.130487482908892,0.453543357146294,0.25,0.35,64,200,0.275116856390336,1
6633,F1,SA,SA,SA,0.821573482574262,0.223400751574111,0.869512490553109,0.54645662106361,0.25,0.35,64,200,0.275116861510652,1
6634,F0,SA,SA,SA,0.644701041961852,0.750433397366214,0.663253901131829,0.706843649249023,0.35,0.35,64,200,0.062142607287171,1
6634,F1,SA,SA,SA,0.355298915149916,0.249566572573297,0.33674609289973,0.293156332736514,0.35,0.35,64,200,0.062142582413402,1
6635,F0,SA,SA,SA,0.238331133351787,0.326287464446513,0.187388616708813,0.256838040577663,0.45,0.35,64,200,0.018506907225876,1
6635,F1,SA,SA,SA,0.761668844548146,0.673712518237069,0.812611373639995,0.743161945938532,0.45,0.35,64,200,0.018506898609614,1
6636,F0,SA,SA,SA,0.684687367254388,0.708874341481691,0.4106715388831,0.559772940182397,0.55,0.35,64,200,-0.124914427071991,-1
6636,F1,SA,SA,SA,0.315312618625891,0.291125631240961,0.589328434299648,0.440227032770305,0.55,0.35,64,200,-0.124914414144414,-1
6637,F0,SA,SA,SA,0.859735469130776,0.81112010329194,0.876537506181043,0.843828804736492,0.65,0.35,64,200,0.015906664394284,1
6637,F1,SA,SA,SA,0.140264504420727,0.188879879690119,0.123462476857981,0.15617117827405,0.65,0.35,64,200,0.015906673853323,1
6638,F0,SA,SA,SA,0.600735619550302,0.855091934512667,0.331004072728057,0.593048003620362,0.75,0.35,64,200,-0.00768761592993994,-1
6638,F1,SA,SA,SA,0.39926436397143,0.144908047196004,0.668995906252796,0.406951976724401,0.75,0.35,64,200,-0.00768761275297097,-1
6639,F0,SA,SA,SA,0.75620567043866,0.894197355908147,0.68342166593227,0.78880951092021,0.85,0.35,64,200,0.03260384048155,1
6639,F1,SA,SA,SA,0.243794317249736,0.105802626574598,0.316578309837427,0.211190468206013,0.85,0.35,64,200,0.032603849043723,1
6640,F0,SA,SA,SA,0.699928076965493,0.844095109005113,0.527174964749381,0.685635036877248,0.95,0.35,64,200,-0.0142930400882449,-1
6640,F1,SA,SA,SA,0.300071910153631,0.155904871754276,0.472824999484497,0.314364935619387,0.95,0.35,64,200,-0.014293025465756,-1
6641,F0,SA,SA,SA,0.396272862272293,0.88967439062837,0.0525198886432417,0.471097139635806,0.05,0.45,64,200,0.074824277363513,1
6641,F1,SA,SA,SA,0.603727114241627,0.110325591696376,0.947480096012303,0.52890284385434,0.05,0.45,64,200,0.0748242703872869,1
6642,F0,SA,SA,SA,0.23406000937052,0.230297223970584,0.00120234575750556,0.115749784864045,0.15,0.45,64,200,-0.118310224506475,-1
6642,F1,SA,SA,SA,0.765939979198934,0.769702761418771,0.998797638888163,0.884250200153467,0.15,0.45,64,200,-0.118310220954533,-1
6643,F0,SA,SA,SA,0.0119196064791197,0.264243251973434,0.175495233888424,0.219869242930928,0.25,0.45,64,200,0.207949636451808,1
6643,F1,SA,SA,SA,0.988080383333878,0.735756739501179,0.82450474710693,0.780130743304056,0.25,0.45,64,200,0.207949640029822,1
6644,F0,SA,SA,SA,0.777210991593234,0.681140172290766,0.835606991414468,0.758373581852618,0.35,0.45,64,200,0.018837409740616,1
6644,F1,SA,SA,SA,0.222788986461095,0.318859797761116,0.164392996759421,0.241626397260269,0.35,0.45,64,200,0.018837410799174,1
6645,F0,SA,SA,SA,0.540847934983681,0.63552623831869,0.31379829431942,0.474662266319056,0.45,0.45,64,200,-0.066185668664625,-1
6645,F1,SA,SA,SA,0.459152044163558,0.364473748440471,0.686201685399404,0.525337716919938,0.45,0.45,64,200,-0.0661856727563801,-1
6646,F0,SA,SA,SA,0.438509766766671,0.818504826173853,0.523218930637267,0.670861878405561,0.55,0.45,64,200,0.23235211163889,1
6646,F1,SA,SA,SA,0.561490199680492,0.181495165363466,0.47678104063413,0.329138102998798,0.55,0.45,64,200,0.232352096681694,1
6647,F0,SA,SA,SA,0.59697559349576,0.861959718702798,0.344974419822054,0.603467069262428,0.65,0.45,64,200,0.00649147576666798,1
6647,F1,SA,SA,SA,0.403024379209674,0.138040271549391,0.655025543077719,0.396532907313556,0.65,0.45,64,200,0.00649147189611798,1
6648,F0,SA,SA,SA,0.719079295339514,0.87836553006705,0.378603678215436,0.628484604141243,0.75,0.45,64,200,-0.090594691198271,-1
6648,F1,SA,SA,SA,0.280920681371501,0.121634450609735,0.621396303534651,0.371515377072193,0.75,0.45,64,200,-0.090594695700692,-1
6649,F0,SA,SA,SA,0.627666389813913,0.768498376390596,0.38434964031274,0.576424008351669,0.85,0.45,64,200,-0.051242381462244,-1
6649,F1,SA,SA,SA,0.372333548756077,0.231501598137172,0.615650334687268,0.42357596641222,0.85,0.45,64,200,-0.051242417656143,-1
6650,F0,SA,SA,SA,0.597456147624553,0.837851508826914,0.362575634298902,0.600213571562909,0.95,0.45,64,200,0.00275742393835599,1
6650,F1,SA,SA,SA,0.40254383159242,0.162148473795886,0.637424348924158,0.399786411360022,0.95,0.45,64,200,0.002757420232398,1
6651,F0,SA,SA,SA,0,0.0659900711698678,0.000357921561651311,0.0331739963657596,0.05,0.55,64,200,0.0331739963657596,1
6651,F1,SA,SA,SA,0.999999981483596,0.934009923081631,0.999642064656804,0.966825993869218,0.05,0.55,64,200,0.0331739876143781,1
6652,F0,SA,SA,SA,0,0.0167272320236546,0.0571539367429338,0.0369405843832942,0.15,0.55,64,200,-0.0369405843832942,-1
6652,F1,SA,SA,SA,0.999999980963505,0.983272757786563,0.94284604285946,0.963059400323013,0.15,0.55,64,200,-0.036940580640492,-1
6653,F0,SA,SA,SA,0.159316634067311,0.31415859120875,0.486417679012423,0.400288135110586,0.25,0.55,64,200,-0.240971501043275,-1
6653,F1,SA,SA,SA,0.840683353114329,0.685841407679714,0.513582312388468,0.599711860034093,0.25,0.55,64,200,-0.240971493080236,-1
6654,F0,SA,SA,SA,0.506498865900025,0.741212018712892,0.516810024248084,0.629011021480489,0.35,0.55,64,200,0.122512155580464,1
6654,F1,SA,SA,SA,0.493501119908565,0.258787959312158,0.4831899590178,0.37098895916498,0.35,0.55,64,200,0.122512160743585,1
6655,F0,SA,SA,SA,0.111741724273145,0.222634183442837,0.110479690393328,0.166556936918082,0.45,0.55,64,200,0.054815212644937,1
6655,F1,SA,SA,SA,0.888258256507514,0.777365800422996,0.889520282074024,0.833443041248511,0.45,0.55,64,200,0.054815215259003,1
6656,F0,SA,SA,SA,0.549544599952516,0.806080470581718,0.250000414053363,0.528040442317541,0.55,0.55,64,200,-0.021504157634975,-1
6656,F1,SA,SA,SA,0.450455389820916,0.193919519779322,0.749999553584543,0.471959536681933,0.55,0.55,64,200,-0.021504146861017,-1
6657,F0,SA,SA,SA,0.536836529274076,0.730959984808897,0.347090562550293,0.539025273679596,0.65,0.55,64,200,0.00218874440551997,1
6657,F1,SA,SA,SA,0.463163437907713,0.269039990470878,0.652909423852404,0.460974707161641,0.65,0.55,64,200,0.00218873074607201,1
6659,F0,SA,SA,SA,0.787524473997164,0.657873473590786,0.862214615988583,0.760044044789686,0.85,0.55,64,200,0.027480429207478,1
6659,F1,SA,SA,SA,0.212475517253995,0.342126499742398,0.137785362836179,0.239955931289289,0.85,0.55,64,200,0.027480414035294,1
6660,F0,SA,SA,SA,0.690120304874634,0.713606193847704,0.760673364939844,0.737139779393774,0.95,0.55,64,200,-0.0470194745191399,-1
6660,F1,SA,SA,SA,0.309879668685331,0.286393784210524,0.239326616734507,0.262860200472516,0.95,0.55,64,200,-0.047019468212815,-1
6661,F0,SA,SA,SA,0.119407256016086,0.332862053965605,0,0.166431026982802,0.05,0.65,64,200,0.047023770966716,1
6661,F1,SA,SA,SA,0.880592711309392,0.667137929208072,0.999999994530185,0.833568961869129,0.05,0.65,64,200,0.047023749440263,1
6662,F0,SA,SA,SA,0.112839769768399,0.236500599065576,0.00853630421069764,0.122518451638137,0.15,0.65,64,200,0.009678681869738,1
6662,F1,SA,SA,SA,0.887160196769585,0.763499365635359,0.991463688692166,0.877481527163763,0.15,0.65,64,200,0.00967866960582198,1
6663,F0,SA,SA,SA,0.214941206776474,0.37819817801982,0.217942043063322,0.298070110541572,0.25,0.65,64,200,0.083128903765098,1
6663,F1,SA,SA,SA,0.785058780456276,0.621801792055577,0.782057949926521,0.701929870991051,0.25,0.65,64,200,0.083128909465225,1
6664,F0,SA,SA,SA,0.156895026848956,0.496195817901633,0.443402770287966,0.469799294094799,0.35,0.65,64,200,0.312904267245843,1
6664,F1,SA,SA,SA,0.843104956214093,0.503804168706882,0.556597202485782,0.530200685596332,0.35,0.65,64,200,0.312904270617761,1
6665,F0,SA,SA,SA,0.275305213288309,0.40665797626639,0.148203718185555,0.277430847225973,0.45,0.65,64,200,0.00212563393766402,1
6665,F1,SA,SA,SA,0.724694747789414,0.593342007379335,0.851796254131393,0.722569130755363,0.45,0.65,64,200,0.00212561703405101,1
6666,F0,SA,SA,SA,0.610055822674264,0.871106528607325,0.496432049226148,0.683769288916737,0.55,0.65,64,200,0.0737134662424731,1
6666,F1,SA,SA,SA,0.389944059599461,0.128893455854603,0.503567940782585,0.316230698318594,0.55,0.65,64,200,0.073713361280867,1
6667,F0,SA,SA,SA,0.346049158860088,0.653110367470782,0.249727909630733,0.451419138550758,0.65,0.65,64,200,0.10536997969067,1
6667,F1,SA,SA,SA,0.653950827025733,0.346889613123587,0.750272059049303,0.548580836086445,0.65,0.65,64,200,0.105369990939288,1
6668,F0,SA,SA,SA,0.580425182323442,0.700593639069315,0.330163714998965,0.51537867703414,0.75,0.65,64,200,-0.065046505289302,-1
6668,F1,SA,SA,SA,0.419574795293478,0.299406354775186,0.669836275869485,0.484621315322336,0.75,0.65,64,200,-0.065046520028858,-1
6669,F0,SA,SA,SA,0.554086071568749,0.655124350025491,0.636711616274579,0.645917983150035,0.85,0.65,64,200,0.091831911581286,1
6669,F1,SA,SA,SA,0.445913899723545,0.344875635495758,0.363288372517262,0.35408200400651,0.85,0.65,64,200,0.091831895717035,1
6670,F0,SA,SA,SA,0.656642221161996,0.729389422671588,0.338717940051955,0.534053681361772,0.95,0.65,64,200,-0.122588539800224,-1
6670,F1,SA,SA,SA,0.343357760288677,0.270610553413569,0.661282039282501,0.465946296348035,0.95,0.65,64,200,-0.122588536059358,-1
6671,F0,SA,SA,SA,0.157660776551431,0.274425634096101,0.0207007909771328,0.147563212536617,0.05,0.75,64,200,-0.010097564014814,-1
6671,F1,SA,SA,SA,0.842339205880008,0.725574348400615,0.979299186931828,0.852436767666223,0.05,0.75,64,200,-0.010097561786215,-1
6672,F1,SA,SA,SA,0.999999983778257,0.999999989289788,0.999999995082811,0.9999999921863,0.15,0.75,64,200,-8.4080429285649e-09,-1
6673,F0,SA,SA,SA,0.357976835341568,0.260357703392287,0.10596767421762,0.183162688804954,0.25,0.75,64,200,-0.174814146536614,-1
6673,F1,SA,SA,SA,0.642023144736335,0.739642278077437,0.894032312071345,0.816837295074392,0.25,0.75,64,200,-0.174814150338057,-1
6674,F0,SA,SA,SA,0.0887694191515721,0.210051058099897,0.123346327317492,0.166698692708695,0.35,0.75,64,200,0.0779292735571229,1
6674,F1,SA,SA,SA,0.911230535417942,0.78994892796674,0.876653661616357,0.833301294791549,0.35,0.75,64,200,0.077929240626393,1
6675,F0,SA,SA,SA,0.278633888258365,0.525708519761377,0.392041018723246,0.458874769242312,0.45,0.75,64,200,0.180240880983947,1
6675,F1,SA,SA,SA,0.721366056360276,0.474291464516868,0.607958967351825,0.541125215934348,0.45,0.75,64,200,0.180240840425928,1
6676,F0,SA,SA,SA,0.367026193832258,0.643179776018702,0.175420188276273,0.409299982147487,0.55,0.75,64,200,0.042273788315229,1
6676,F1,SA,SA,SA,0.6329737937942,0.356820202485165,0.824579798842281,0.590700000663724,0.55,0.75,64,200,0.0422737931304761,1
6677,F0,SA,SA,SA,0.455295222100219,0.640749457320181,0.23516404823311,0.437956752776646,0.65,0.75,64,200,-0.017338469323573,-1
6677,F1,SA,SA,SA,0.544704744751724,0.359250530580684,0.764835925878737,0.562043228229712,0.65,0.75,64,200,-0.0173384834779879,-1
6678,F0,SA,SA,SA,0.467575350410631,0.748447985075075,0.233663839991244,0.49105591253316,0.75,0.75,64,200,0.023480562122529,1
6678,F1,SA,SA,SA,0.532424627374926,0.251552001168907,0.766336147069685,0.508944074119296,0.75,0.75,64,200,0.02348055325563,1
6680,F0,SA,SA,SA,0.526944142736665,0.727492141500565,0.349633001532667,0.538562571516616,0.95,0.75,64,200,0.011618428779951,1
6680,F1,SA,SA,SA,0.473055841754177,0.272507845520491,0.650366978179447,0.461437411849969,0.95,0.75,64,200,0.011618429904208,1
6681,F0,SA,SA,SA,0,0.186293816358809,0,0.0931469081794045,0.05,0.85,64,200,0.0931469081794045,1
6681,F1,SA,SA,SA,0.999999990740378,0.813706150252061,0.9999999893017,0.90685306977688,0.05,0.85,64,200,0.0931469209634981,1
6682,F0,SA,SA,SA,0.0393358761178064,0.0431493272616999,0,0.02157466363085,0.15,0.85,64,200,-0.0177612124869564,-1
6682,F1,SA,SA,SA,0.960664106158745,0.956850660357454,0.999999990272345,0.978425325314901,0.15,0.85,64,200,-0.017761219156156,-1
6683,F0,SA,SA,SA,0,0.0897667619062229,0.0155412427043735,0.0526540023052983,0.25,0.85,64,200,0.0526540023052983,1
6683,F1,SA,SA,SA,0.999999982622439,0.910233219919291,0.984458737741481,0.947345978830386,0.25,0.85,64,200,0.0526540037920531,1
6684,F0,SA,SA,SA,0.101596329297165,0.25315808074759,0.0681162716810569,0.160637176214324,0.35,0.85,64,200,0.059040846917159,1
6684,F1,SA,SA,SA,0.898403636360268,0.746841910373925,0.931883698171783,0.839362804272854,0.35,0.85,64,200,0.059040832087414,1
6686,F0,SA,SA,SA,0.378592303957312,0.727828731097513,0.182323448327058,0.455076089712286,0.55,0.85,64,200,0.076483785754974,1
6686,F1,SA,SA,SA,0.621407673189384,0.272171180318579,0.817676519865425,0.544923850092003,0.55,0.85,64,200,0.076483823097381,1
6687,F0,SA,SA,SA,0.362813055427715,0.75075856176056,0.223273184207788,0.487015872984174,0.65,0.85,64,200,0.124202817556459,1
6687,F1,SA,SA,SA,0.637186922381959,0.249241414370448,0.776726796151949,0.512984105261198,0.65,0.85,64,200,0.124202817120761,1
6688,F0,SA,SA,SA,0.470787232033155,0.723028277664756,0.272156556533355,0.497592417099056,0.75,0.85,64,200,0.026805185065901,1
6688,F1,SA,SA,SA,0.529212747709396,0.276971708278877,0.727843428067155,0.502407568173017,0.75,0.85,64,200,0.026805179536379,1
6689,F0,SA,SA,SA,0.477872826595381,0.691695780991852,0.256101343480851,0.473898562236351,0.85,0.85,64,200,-0.00397426435902998,-1
6689,F1,SA,SA,SA,0.522127150093415,0.308304208012161,0.743898640524865,0.526101424268513,0.85,0.85,64,200,-0.00397427417509799,-1
6691,F0,SA,SA,SA,0.0317070894131193,0.191944039189427,0,0.0959720195947136,0.05,0.95,64,200,0.0642649301815943,1
6691,F1,SA,SA,SA,0.968292890722367,0.808055945473684,0.999999992227039,0.904027968850362,0.05,0.95,64,200,0.0642649218720051,1
6692,F0,SA,SA,SA,0,0.000784659026548378,0,0.000392329513274189,0.15,0.95,64,200,0.000392329513274189,1
6692,F1,SA,SA,SA,0.999999984882202,0.999215327766756,0.99999998237491,0.999607655070834,0.15,0.95,64,200,0.000392329811367942,1
6693,F0,SA,SA,SA,0,0.302188463280715,0,0.151094231640358,0.25,0.95,64,200,0.151094231640358,1
6693,F1,SA,SA,SA,0.999999984162177,0.697811518707592,0.999999993632615,0.848905756170105,0.25,0.95,64,200,0.151094227992072,1
6696,F0,SA,SA,SA,0.304801617747898,0.560842309649688,0.169827632062811,0.36533497085625,0.55,0.95,64,200,0.060533353108352,1
6696,F1,SA,SA,SA,0.69519835015416,0.439157663898477,0.830172274708907,0.634664969303692,0.55,0.95,64,200,0.060533380850468,1
6698,F0,SA,SA,SA,0.447609478862419,0.653298544212828,0.251829813817206,0.452564179015017,0.75,0.95,64,200,0.00495470015259802,1
6698,F1,SA,SA,SA,0.552390503025914,0.346701439402655,0.748170164472541,0.547435801937598,0.75,0.95,64,200,0.00495470108831597,1
6700,F0,SA,SA,SA,0.468456342043157,0.652986250909223,0.271420077091564,0.462203164000394,0.95,0.95,64,200,-0.00625317804276299,-1
6700,F1,SA,SA,SA,0.531543635454194,0.347013736952635,0.72857989616813,0.537796816560383,0.95,0.95,64,200,-0.006253181106189,-1
6701,F0,SA,SA,SA,0.734853426221088,0.65423685524567,0.368009682619122,0.511123268932396,0.05,0.05,65,200,-0.223730157288692,-1
6701,F1,SA,SA,SA,0.265146555170692,0.345763128419715,0.631990301955372,0.488876715187543,0.05,0.05,65,200,-0.223730160016851,-1
6702,F0,SA,SA,SA,0.99999995122719,0.989646778746863,0.937155285359489,0.963401032053176,0.15,0.05,65,200,-0.036598919174014,-1
6702,F1,SA,SA,SA,0,0.0103532066580029,0.0628447040145658,0.0365989553362844,0.15,0.05,65,200,-0.0365989553362844,-1
6703,F0,SA,SA,SA,0.820902952526398,0.999999957217588,0.385889389803196,0.692944673510393,0.25,0.05,65,200,-0.127958279016005,-1
6703,F1,SA,SA,SA,0.179097029308738,0,0.61411060112326,0.30705530056163,0.25,0.05,65,200,-0.127958271252892,-1
6704,F0,SA,SA,SA,0.891706837503359,0.999999978999301,0.334322958208791,0.667161468604047,0.35,0.05,65,200,-0.224545368899312,-1
6704,F1,SA,SA,SA,0.108293001445138,0,0.665677029789664,0.332838514894832,0.35,0.05,65,200,-0.224545513449694,-1
6705,F0,SA,SA,SA,0.879888886061119,0.904181769818135,0.502296119842807,0.703238944830471,0.45,0.05,65,200,-0.176649941230648,-1
6705,F1,SA,SA,SA,0.120111057404617,0.0958181959300758,0.497703811849441,0.296761003889759,0.45,0.05,65,200,-0.176649946485142,-1
6706,F0,SA,SA,SA,0.926620492518223,0.947955693224324,0.954808419834185,0.951382056529255,0.55,0.05,65,200,-0.024761564011032,-1
6706,F1,SA,SA,SA,0.0733794751542193,0.0520442970118769,0.0451915636595262,0.0486179303357016,0.55,0.05,65,200,-0.0247615448185177,-1
6707,F0,SA,SA,SA,0.839311933498755,0.999999979651224,0.303007961553197,0.651503970602211,0.65,0.05,65,200,-0.187807962896544,-1
6707,F1,SA,SA,SA,0.160688038090984,0,0.696992026799569,0.348496013399785,0.65,0.05,65,200,-0.187807975308801,-1
6708,F0,SA,SA,SA,0.860776123112637,0.999999970827753,0.85003077426006,0.925015372543908,0.75,0.05,65,200,0.064239249431271,1
6708,F1,SA,SA,SA,0.139223864665888,0,0.149969200898883,0.0749846004494417,0.75,0.05,65,200,0.0642392642164463,1
6709,F0,SA,SA,SA,0.999999987137903,0.999999985127697,0.617546310124533,0.808773147626116,0.85,0.05,65,200,-0.191226839511787,-1
6709,F1,SA,SA,SA,0,0,0.382453659777764,0.191226829888882,0.85,0.05,65,200,-0.191226829888882,-1
6710,F0,SA,SA,SA,0.999999975540766,0.999999982825056,0.957373271532273,0.978686627178666,0.95,0.05,65,200,-0.0213133483621001,-1
6710,F1,SA,SA,SA,0,0,0.0426267136123312,0.0213133568061656,0.95,0.05,65,200,-0.0213133568061656,-1
6711,F0,SA,SA,SA,0.612553817982245,0.162790519853313,0.927600937115549,0.545195728484431,0.05,0.15,65,200,0.067358089497814,1
6711,F1,SA,SA,SA,0.38744616612418,0.837209458824464,0.0723990449313973,0.454804251877931,0.05,0.15,65,200,0.067358085753751,1
6712,F0,SA,SA,SA,0.252273778982215,0.697185004550764,0.145327270045181,0.421256137297972,0.15,0.15,65,200,0.168982358315757,1
6712,F1,SA,SA,SA,0.747726212723108,0.302814978285349,0.854672711827229,0.57874384505629,0.15,0.15,65,200,0.168982367666818,1
6713,F0,SA,SA,SA,0.582902456336698,0.898767832017396,0.167455227657373,0.533111529837385,0.25,0.15,65,200,-0.0497909264993131,-1
6713,F1,SA,SA,SA,0.41709753399005,0.101232159297833,0.832544761558545,0.466888460428189,0.25,0.15,65,200,-0.049790926438139,-1
6714,F0,SA,SA,SA,0.631687766160001,0.709331045314685,0.307560964892125,0.508446005103405,0.35,0.15,65,200,-0.123241761056596,-1
6714,F1,SA,SA,SA,0.368312194378548,0.290668943113464,0.692439015807519,0.491553979460492,0.35,0.15,65,200,-0.123241785081944,-1
6715,F0,SA,SA,SA,0.82071073746698,0.920443864369677,0.373568070156823,0.64700596726325,0.45,0.15,65,200,-0.17370477020373,-1
6715,F1,SA,SA,SA,0.179289236796762,0.0795561116553856,0.626431922128693,0.35299401689204,0.45,0.15,65,200,-0.173704780095278,-1
6716,F0,SA,SA,SA,0.635398509296533,0.999999936054206,0.245524021705819,0.622761978880013,0.55,0.15,65,200,-0.01263653041652,-1
6716,F1,SA,SA,SA,0.364601475494819,0,0.754475949477974,0.377237974738987,0.55,0.15,65,200,-0.012636499244168,-1
6717,F0,SA,SA,SA,0.999999977299475,0.999999977948488,0.948159470563462,0.974079724255975,0.65,0.15,65,200,-0.0259202530435,-1
6717,F1,SA,SA,SA,0,0,0.0518402684365607,0.0259201342182804,0.65,0.15,65,200,-0.0259201342182804,-1
6718,F0,SA,SA,SA,0.999999991075016,0.999999248333584,0.999999990959596,0.999999619646592,0.75,0.15,65,200,3.71428424017495e-07,1
6719,F0,SA,SA,SA,0.655889461847008,0.999999980959193,0.365267930322097,0.682633955640645,0.85,0.15,65,200,0.026744493793637,1
6719,F1,SA,SA,SA,0.344110517562667,0,0.634732047826271,0.317366023913136,0.85,0.15,65,200,0.026744493649531,1
6720,F0,SA,SA,SA,0.999999981732708,0.999999990159059,0.990727827988006,0.995363909073532,0.95,0.15,65,200,-0.00463607265917598,-1
6720,F1,SA,SA,SA,0,0,0.00927203462010399,0.004636017310052,0.95,0.15,65,200,-0.004636017310052,-1
6721,F0,SA,SA,SA,0.269413041194389,0.526917962137232,0.45797039094859,0.492444176542911,0.05,0.25,65,200,0.223031135348522,1
6721,F1,SA,SA,SA,0.73058693762863,0.473082022961817,0.542029589842523,0.50755580640217,0.05,0.25,65,200,0.22303113122646,1
6722,F0,SA,SA,SA,0.335734752921117,0.667263899663175,0.146041617885573,0.406652758774374,0.15,0.25,65,200,0.070918005853257,1
6722,F1,SA,SA,SA,0.664265229776376,0.332736084014216,0.853958373408471,0.593347228711344,0.15,0.25,65,200,0.070918001065032,1
6723,F0,SA,SA,SA,0.527497624288265,0.858773422327347,0.581866051624482,0.720319736975915,0.25,0.25,65,200,0.19282211268765,1
6723,F1,SA,SA,SA,0.472502364113232,0.141225878102718,0.418133922385493,0.279679900244106,0.25,0.25,65,200,0.192822463869126,1
6724,F0,SA,SA,SA,0.514765037554666,0.750586925269162,0.261731013070667,0.506158969169914,0.35,0.25,65,200,-0.00860606838475198,-1
6724,F1,SA,SA,SA,0.485234908242286,0.249413068073664,0.738268971089052,0.493841019581359,0.35,0.25,65,200,-0.00860611133907302,-1
6725,F0,SA,SA,SA,0.619184971927722,0.85953959899691,0.254197054802446,0.556868326899678,0.45,0.25,65,200,-0.062316645028044,-1
6725,F1,SA,SA,SA,0.380815000083472,0.140460367800734,0.745802930354039,0.443131649077387,0.45,0.25,65,200,-0.062316648993915,-1
6726,F0,SA,SA,SA,0.750628906131533,0.86344549880793,0.362771435527898,0.613108467167915,0.55,0.25,65,200,-0.137520438963618,-1
6726,F1,SA,SA,SA,0.249371063872411,0.136554493473636,0.637228555767348,0.386891524620492,0.55,0.25,65,200,-0.137520460748081,-1
6727,F0,SA,SA,SA,0.560159096849647,0.999999982194434,0.222433927854425,0.61121695502443,0.65,0.25,65,200,0.0510578581747829,1
6727,F1,SA,SA,SA,0.439840860062762,0,0.777566064359173,0.388783032179586,0.65,0.25,65,200,0.051057827883176,1
6728,F0,SA,SA,SA,0.809162992490123,0.936088512986116,0.919658277807889,0.927873395397004,0.75,0.25,65,200,0.118710402906881,1
6728,F1,SA,SA,SA,0.190836981759655,0.0639114702124108,0.0803416952257265,0.0721265827190687,0.75,0.25,65,200,0.118710399040586,1
6729,F0,SA,SA,SA,0.98522629166199,0.946181186244029,0.978237188360692,0.962209187302361,0.85,0.25,65,200,0.023017104359629,1
6729,F1,SA,SA,SA,0.0147737001805312,0.0538187977220664,0.0217627904996271,0.0377907941108468,0.85,0.25,65,200,0.0230170939303156,1
6730,F0,SA,SA,SA,0.638477072588063,0.999999981476438,0.363082829323275,0.681541405399856,0.95,0.25,65,200,0.043064332811793,1
